cohort,feature,estimate,std_error,t_stat,p_value,n,df_resid,fdr
GSE10588,HALLMARK_INFLAMMATORY_RESPONSE,0.10789226979818145,0.3152363460533796,0.34225834409307565,0.7339048364500844,43,41,0.9534228506955438
GSE10588,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.07535795440959463,0.3154669024959491,0.23887752982442365,0.812390584453261,43,41,0.9534228506955438
GSE10588,HALLMARK_TNF_ALPHA_SIGNALING_VIA_NF_KB,-0.048691926052904067,0.31559475199723286,-0.15428623494135604,0.8781410286636474,43,41,0.9534228506955438
GSE10588,CURATED_ENDOTHELIAL_NO_SIGNALING,-0.018551295710888902,0.31567305949414604,-0.05876743406807233,0.9534228506955439,43,41,0.9534228506955438
GSE24129,HALLMARK_HYPOXIA,1.2100147249175397,0.4040742829058902,2.994535351806477,0.009655523568070956,16,14,0.0868997121126386
GSE24129,CURATED_ANTIANGIOGENIC_VASCULAR_STRESS,1.0453359536015956,0.43566638154407,2.399395495922272,0.03090468798070741,16,14,0.11778595474867265
GSE24129,HALLMARK_TNF_ALPHA_SIGNALING_VIA_NF_KB,1.005615970131405,0.4422940618942395,2.2736366068868135,0.039261984916224214,16,14,0.11778595474867265
GSE24129,CURATED_ENDOTHELIAL_NO_SIGNALING,0.93797543095992,0.45278519748926943,2.0715682318261943,0.0572615654174339,16,14,0.12883852218922628
GSE24129,HALLMARK_ANGIOGENESIS,-0.8171379305581918,0.4692155765928521,-1.741497877141532,0.10351431057743161,16,14,0.18632575903937693
GSE24129,HALLMARK_INFLAMMATORY_RESPONSE,0.7447456051209034,0.4777442519391894,1.5588792583017823,0.14133865141472993,16,14,0.21200797712209488
GSE24129,CURATED_EXTRAVILLOUS_TROPHOBLAST_INVASION,0.23304293356729286,0.5137878238502148,0.4535781557081667,0.6570836977855425,16,14,0.77039234287492
