cohort,feature,estimate,std_error,t_stat,p_value,n,df_resid,fdr
GSE43942,PLA2G1B,-1.809324055412986,0.223108725497789,-8.109606880574091,1.044981250943737e-05,12,10,0.0682948373110498
GSE43942,DST,-1.8072888539022336,0.22475221244502186,-8.041250558742894,1.1255950881653981e-05,12,10,0.0682948373110498
GSE43942,ETV6,-1.7951763037563406,0.23425853449987558,-7.663226902656535,1.712698469389708e-05,12,10,0.0682948373110498
GSE43942,PIGG,1.785024490052336,0.2418917405249649,7.379435470505903,2.371069389539412e-05,12,10,0.0682948373110498
GSE43942,TSPAN17,-1.782525787212357,0.24372738651032613,-7.313604813699652,2.5601916004900424e-05,12,10,0.0682948373110498
GSE43942,SIRT4,1.7795960289151902,0.2458590135215417,7.238278570410294,2.796867270946002e-05,12,10,0.0682948373110498
GSE43942,SVIL,-1.7585160617616875,0.2605858461150062,-6.748317638808323,5.052680993030576e-05,12,10,0.10575261318412997
GSE43942,NRXN3,-1.750672522350397,0.26581465176243974,-6.586064803963418,6.185514919583781e-05,12,10,0.11327997385852746
GSE43942,BDH1,1.7406566918711468,0.2723128444405016,6.39212114818722,7.911957549096829e-05,12,10,0.12049055862909448
GSE43942,FADS2,-1.7379184738937903,0.27405618940780213,-6.3414677028429605,8.44406180009306e-05,12,10,0.12049055862909448
GSE43942,LAMB2,-1.7315122409800006,0.27808163023921373,-6.22663294763665,9.79881242112624e-05,12,10,0.12049055862909448
GSE43942,PM20D2,1.731200367362472,0.2782757372593976,6.2211689183262,9.868860170289632e-05,12,10,0.12049055862909448
GSE43942,ARHGAP31,-1.724176794066459,0.2826027165883724,-6.1010623495804,0.0001155316445006444,12,10,0.12474828554322234
GSE43942,DIO3,-1.7227527688221869,0.283469834187707,-6.077376006370473,0.00011920524179954356,12,10,0.12474828554322234
GSE43942,S100A6,1.7169602529135806,0.28696272603658896,5.983216972557826,0.000135101434950418,12,10,0.12908204803753015
GSE43942,PDE6H,-1.7149041302926813,0.28818958956452156,-5.950610960250313,0.00014112593917202555,12,10,0.12908204803753015
GSE43942,SH3PXD2A,1.7120682130530152,0.28987083421448684,5.90631416124531,0.00014977781834946507,12,10,0.12908204803753015
GSE43942,DNM1,-1.702596791797036,0.2953968070225221,-5.763761663365657,0.00018171746677111554,12,10,0.14084535736248566
GSE43942,SERTAD4,1.7014606640777532,0.2960507017429046,5.747193484294897,0.00018587990437208998,12,10,0.14084535736248566
GSE43942,PDGFRA,-1.6936308215490572,0.3005067739215933,-5.635915621625723,0.00021663139378337627,12,10,0.14084535736248566
GSE43942,XK,1.691982272415185,0.3014339996187091,5.613110248198321,0.00022358370739303132,12,10,0.14084535736248566
GSE43942,SFT2D3,1.6912281509535319,0.30185690531290993,5.602747928527182,0.0002268214505552271,12,10,0.14084535736248566
GSE43942,EDA2R,1.6893401566113648,0.30291226562964746,5.5769948869512564,0.00023508789914347146,12,10,0.14084535736248566
GSE43942,NEK11,1.6867463348418905,0.30435429573541734,5.542048719129039,0.000246825807102228,12,10,0.14084535736248566
