matrix_column,HALLMARK_HYPOXIA,HALLMARK_TNF_ALPHA_SIGNALING_VIA_NF_KB,HALLMARK_ANGIOGENESIS,HALLMARK_INFLAMMATORY_RESPONSE,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,CURATED_PROANGIOGENIC_SUPPORT,CURATED_ANTIANGIOGENIC_VASCULAR_STRESS,CURATED_ENDOTHELIAL_NO_SIGNALING,CURATED_EXTRAVILLOUS_TROPHOBLAST_INVASION
GSM635904,-2.09725865199412,-1.6839510267028641,-1.142549456138054,-0.41389673220035594,-1.7114738966373335,-0.6250231748999395,-0.9602136654871208,-0.8492737476907035,-0.5394589174337047
GSM635905,0.2809766081775881,0.6144812999324174,0.096715194825994,-0.25426064731439707,0.2823265469317961,0.6615548540478893,1.0696237008006746,-0.5882988174807103,0.38529152197097927
GSM635906,-0.3178141886783187,-0.4460365780505371,0.29255686273071557,-0.3770434558600787,0.2860058372169473,1.2143355893491419,0.21964637007509508,0.15560441566613778,-1.138496104695038
GSM635907,1.592446505514661,1.7767119081181062,0.8285644747839659,1.2194597196236523,0.9479543870228768,0.23534222712079314,1.3582209810904056,0.6318284623672077,0.22171576990081354
GSM635908,-0.9191024934757238,-1.3809161684454518,-0.1737018835964937,-0.41974150963977247,-0.296905998912161,1.196415389730804,0.298298182963325,-0.15856522540310172,-1.2298136789187857
GSM635909,0.5789923823586358,0.7107240911986161,1.2076107955528264,0.8736182306176479,0.7441882748203832,1.0374161698701643,0.44518944306836716,0.9163491891616901,-0.272888948598827
GSM635910,0.38361970853322264,0.8716886371433469,-0.38173499185698617,0.6965535128302163,0.045210509695148705,0.3878983624467432,0.6824251925848752,-0.19585979371511933,0.2088857882059302
GSM635911,-0.928814532884137,-0.6718697949119843,-0.08174811508093863,-0.7367798779849305,-0.1343982123434173,0.9527946338527575,-0.549744799464336,-0.49091996454876835,-0.8244550021781439
GSM635912,1.8838950397775862,0.905304558112905,0.48467906644222714,-0.4039491632017138,1.69289641785489,-0.8879510625830568,1.6530892061249838,1.4477907989811851,1.9275481238145622
GSM635913,-0.4927927140416331,0.2707766895927878,-0.6610273854534567,-0.6886233005716748,-0.6449893502956321,-1.8817422091263403,-0.3140912794961462,0.6245511698929885,1.1845486015862836
GSM635914,-0.34548233985876975,-0.28257443521744297,1.0108955175290353,0.046382043765692084,0.732409512798459,0.4980281704993594,0.19065754800886936,-0.45458121686030756,0.07202359592030208
GSM635915,-0.47426689850453074,-1.202834141221583,-1.5469307306038302,-0.8660012221168124,-1.6465798118768256,-0.012361040350071326,0.8764258386772471,-0.4760057054214483,-0.4507029245251367
GSM635916,-1.346537046209332,-0.0306727468706318,-0.4068702829986852,1.0670363945218508,-0.20761356354751684,-0.15131791265113,-0.8213639541314274,-0.1383622457582245,-0.580723949185749
GSM635917,-1.2478154196340445,-0.9188535291922588,-0.6264615168551846,-1.0353542911500744,-0.1923308302663385,0.075291132063226,-1.2696690541386966,-0.8717623287460303,-0.7070959555365136
GSM635918,-0.08540561466098842,-0.3923021739137011,-1.1570422930162003,-0.4770986077355114,-1.002220289289815,0.39870335753030106,-0.02296075452577707,0.2987698688092092,0.220351057856232
GSM635919,0.27918649281467983,1.274343569824798,0.9324057752908647,1.4256834773101916,0.9374600344922198,-0.67759802586396,0.015504173113713021,-1.7430379466002563,0.9269201468805063
GSM635920,-0.17807457014416914,0.15654921609065758,0.37199633576463836,-0.06473122922040876,0.27462030770773466,0.8372381909533204,0.7735965738751058,0.24119364849517994,0.5226921826453124
GSM635921,-0.6148267665129566,-0.7831668359377877,-2.0021105537674155,-0.3337949970678221,-1.6075861914291814,0.4361806619683617,-0.989692172511999,-0.6755921725899457,-1.1543225828833241
GSM635922,0.5085142635297137,-0.14283824531727707,-0.01252362391055459,-0.7527721050556555,-0.12966178961589137,-1.8256776123116656,1.5465126312297444,0.5300175769305552,0.1846199014720845
GSM635923,1.242026919025021,0.5949481960181231,1.6875085609520142,0.213678278849899,0.6229397584782239,-0.8868528605196532,1.7618056560846758,0.5642063804477252,-0.08212702694554909
GSM635924,1.205231071124538,0.961555660328735,0.6388111891864976,1.8049812161903522,0.5221488317848418,1.193855648606888,0.8190243745711429,1.2723637611160423,-1.559484860585738
GSM635925,-0.5241148395290063,0.9334719392672359,0.5345056127243303,-0.030434452424496168,0.4688633979011682,0.38761267994293114,-0.0030101649597109627,0.8250074606703013,0.19934113142429685
GSM635926,-0.7823040898512171,0.6329901140985692,0.9655485463522473,-0.5961102637554336,0.0717737919593891,-0.19234017951145943,-1.7019646559440216,1.7528434514979034,-0.93100984954373
GSM635927,0.8744854225669701,2.235126632095565,0.31119230973468204,1.4607164226315799,0.8569265686971834,-1.0435978539950712,0.4859929252909381,-1.0293473451979667,1.1803580578985875
GSM635928,-0.6027990782157339,-0.9514424209088156,0.42095681855109324,-0.6252389359293461,1.2351374145980478,-1.3602424046751587,-0.5772148504299666,-3.257365312207222,0.44562634666442913
GSM635929,0.6539046417918399,0.2897289691348129,2.2199128450657986,-0.2781374143718756,0.9518804412001917,1.068037828652093,0.7567168112772211,-0.3490114839627383,0.4944478481708875
GSM635930,0.5827355207352811,0.29957057780997187,0.7310230075861585,-0.1690701870647385,0.8887267672250511,0.21808945768006488,-0.10262356399423012,-0.23951387806434032,0.8370634132489639
GSM635931,-1.1101748299472312,-0.5895703778440025,0.5159543611873222,-0.6677562860059169,0.0186335980542815,0.7304940123458182,-0.8668738805218131,-1.4694700001947192,-0.42604986756697083
GSM635932,-1.3959439064468007,-1.412373482698607,-2.4254953308709046,-1.7696978291363903,-1.9106490699396224,0.4135181441823371,-1.86405102641381,0.7813351294177537,-1.0883354202757045
GSM635933,-1.0465519597927704,0.12704258068618277,-0.4802045027963474,0.23447597890327188,-0.5685424740962376,1.5316928199588622,-0.18111990664349475,1.0403651137209722,-0.2249762804417684
GSM635934,-0.35384432546293604,-0.9385266707785457,0.10904551878904788,0.11612271847049493,-0.07255153416751481,0.6726001747701307,-0.8001873534820134,-0.13188316432930058,0.05340813666544204
GSM635935,0.11500675292861183,0.31529682842813084,-0.11243255938014275,0.3928817015306178,-0.45768832533634507,0.08350062666736469,0.5543657538430175,0.10644797101709084,-0.4601505928049199
GSM635936,1.6197682255806796,0.28842613622241836,0.7699549843639835,2.38482504015071,1.4613478764327017,0.8183987445394778,1.4846847843243292,-1.4213357998599732,2.120506559129088
GSM635937,0.3169748536962325,-0.047597106879133586,-1.5692144117431788,-0.2826343565394884,-1.2269409578218233,-0.744216569240928,0.9456404392553277,1.5011263822391157,-0.4311340766426127
GSM635938,-0.19666402757189574,-1.4571454117836522,-0.6927181650229853,-0.4829920289919263,-0.2128179014263937,-2.006317863762411,-0.8255616360952073,-0.6174645112032472,-0.11646930085099114
GSM635939,-0.2322307775418971,-0.8927719944695673,-0.07788347208258338,-0.20738100272907112,-0.337642021923855,-0.06317575899641954,-1.7030608315528077,-0.9374822850860943,0.0018275449199285333
GSM635940,0.8960645083716988,0.9575724334572457,-1.8710209256207415,-0.5132418072166278,-1.6935489990427877,0.3323554336721016,1.0711213080691442,1.649226147123686,-1.06092661458977
GSM635941,1.5700984946831147,0.8403169540606599,-0.06991668654760853,0.6580049952873017,1.1850713592254312,-0.07673431938109396,0.3285310749822344,0.5381734452227043,1.0173691820312314
GSM635942,0.3297870147891887,-0.48464250629290945,-0.07669794381887902,0.4672408143490281,0.7077954777480818,1.3771305214404481,0.19137636871841585,-1.7279885537202537,1.0937051286431678
GSM635943,0.7827585196110756,-0.2693817805933104,0.33923723197485495,-0.3905803373867731,-0.6955798992748637,-1.2458041246446478,0.38422217539077835,0.17310434877414183,0.20104518857576564
GSM635944,0.8406183781335599,1.0268403568598046,-0.025957069386217717,1.5314410245427423,0.6488865223936637,1.936776647647734,0.6189287720081975,-0.0034486005537965173,0.8627570383751942
GSM635945,-1.0110696889364457,-1.4509354528775287,-0.42884016659154,-1.9179115206659898,-1.6084122502029499,-0.5403357139398192,-1.3112324584107287,0.19612160897716951,-1.3098892305956615
GSM635946,-1.2931118966976276,-0.6828424397136894,-1.4944220004224384,-1.2122435120312427,-1.1115226002222076,-1.0624209066622872,-0.4630905543480348,0.6937091148173813,-0.701589775500329
GSM635947,1.960425967645618,2.5638990403095536,0.9429010811266167,1.9679232019640756,1.2441971287212732,-0.7344414335012438,1.8123663913686818,1.569382498454703,1.4085222555991408
GSM635948,-1.0858329584655588,-0.7186677310121162,0.7366653122320752,-0.688615377539325,0.5063031729476994,-1.437862826556721,-1.707795490196353,-0.7903888815577452,0.637954215218802
