cohort,feature,estimate,std_error,t_stat,p_value,n,df_resid,fdr
GSE30186,NDUFB2,0.5412339874173682,0.5808383972785343,0.9318150968552888,0.3733821497841353,12,10,0.8110336362472004
GSE30186,GUCY2F,0.5408008679147955,0.580878738458318,0.9310047555710317,0.3737812207269916,12,10,0.8117801163461539
GSE30186,SHE,0.5406405134000433,0.5808936651347822,0.9307047844541406,0.37392902562500074,12,10,0.8118483643600782
GSE30186,CANX,0.5405856380798052,0.5808987721254467,0.9306021358968619,0.37397961328728646,12,10,0.8118483643600782
GSE30186,LYNX1,-0.5405718593438867,0.5809000543597977,-0.9305763621241934,0.37399231598683974,12,10,0.8118483643600782
GSE30186,EIF3D,0.5404781076249218,0.5809087778511227,0.9304009996616669,0.37407875221595166,12,10,0.8118483643600782
GSE30186,GNB3,0.540448538206331,0.580911528911013,0.9303456917432251,0.3741060164732159,12,10,0.8118483643600782
GSE30186,CSNK2B,-0.540406130252172,0.5809154741485666,-0.9302663714445408,0.37414512020744306,12,10,0.8118483643600782
GSE30186,POLI,-0.5403278976023316,0.5809227512965309,-0.9301200484856242,0.3742172629272573,12,10,0.8118695166063942
GSE30186,POR,-0.5401891435014968,0.5809356552932337,-0.9298605423501342,0.3743452336576999,12,10,0.8118695166063942
GSE30186,DDX17,-0.5401865440725984,0.5809358970032382,-0.9298556809092954,0.3743476312871911,12,10,0.8118695166063942
GSE30186,PGAP3,-0.5401552201706543,0.5809388095823053,-0.9297970995586018,0.3743765240729506,12,10,0.8118695166063942
GSE30186,RER1,-0.5400771728685215,0.5809460658282327,-0.9296511408482542,0.3744485189948965,12,10,0.8119020234881177
GSE30186,HSD17B8,0.5400000103121284,0.5809532386973644,0.9295068421047744,0.37451970485289865,12,10,0.8119020234881177
GSE30186,ILVBL,-0.5399424347146264,0.5809585900785967,-0.9293991756651342,0.3745728254588217,12,10,0.8119020234881177
GSE30186,ROBO4,0.5398793941717136,0.5809644486898876,0.9292812931827008,0.3746309926417754,12,10,0.8119020234881177
GSE30186,NLRP5,-0.539838644456798,0.5809682353294123,-0.929205095267741,0.37466859468999825,12,10,0.8119020234881177
GSE30186,TDP1,0.539467807813824,0.5810026808026978,0.9285117360706661,0.3750108765649931,12,10,0.8123843106481364
GSE30186,GSTO2,0.5394585793741692,0.5810035376661893,0.9284944830819784,0.3750193964763449,12,10,0.8123843106481364
GSE30186,TUSC1,-0.539417305131666,0.5810073697975922,-0.9284173199379294,0.37505750305262403,12,10,0.8123843106481364
GSE30186,PSMA1,0.5393404550968156,0.5810145041358802,0.9282736511009398,0.3751284604500002,12,10,0.8124178971253441
GSE30186,OR5P3,0.5392699293210674,0.5810210503929025,0.9281418099333891,0.37519358464746033,12,10,0.8124388425465477
GSE30186,WDR93,-0.5390663803315507,0.5810399387531727,-0.9277613196234132,0.3753815767103138,12,10,0.8127257987856963
GSE30186,CALM1,-0.5389005671394625,0.5810553196902541,-0.9274513955516951,0.37553475319507007,12,10,0.8128504783551731
GSE30186,FAM219A,0.5388839286460245,0.5810568628037786,0.9274202976378997,0.37555012545124333,12,10,0.8128504783551731
GSE30186,IKZF3,0.538588506163222,0.5810842527289426,0.9268681841468804,0.3758231198065848,12,10,0.8131298668245674
GSE30186,NCOA6,0.5385605094289234,0.5810868475839327,0.9268158652500447,0.37584899640171165,12,10,0.8131298668245674
GSE30186,WT1,-0.5385004678294724,0.5810924119977912,-0.9267036648751134,0.37590449428262956,12,10,0.8131298668245674
GSE30186,CCND1,0.5384516507505214,0.5810969356717264,0.9266124422564564,0.37594962020533707,12,10,0.8131298668245674
GSE30186,FAM107B,-0.5384439842881721,0.581097646050175,-0.9265981164234144,0.3759567072465784,12,10,0.8131298668245674
GSE30186,ZCCHC5,-0.5382478272974727,0.5811158183250752,-0.9262315881347731,0.37613806252338094,12,10,0.8132880833585137
GSE30186,IFI6,0.5382447787801277,0.5811161006875132,0.9262258921123252,0.37614088136217927,12,10,0.8132880833585137
GSE30186,DRP2,0.5380113114764999,0.5811377199416677,0.925789693242599,0.3763567915403865,12,10,0.813432156786941
GSE30186,RHOBTB2,0.537999977248071,0.5811387692408537,0.9257685181645423,0.3763672750516468,12,10,0.813432156786941
GSE30186,IL17RD,0.5379926242535231,0.5811394499528899,0.9257547810549352,0.3763740762308834,12,10,0.813432156786941
GSE30186,NME3,-0.5377893350356783,0.5811582656891795,-0.9253750084719673,0.37656213457410426,12,10,0.813513157852224
GSE30186,KNTC1,0.5376086822224371,0.5811749798008962,0.9250375547939376,0.37672929335436195,12,10,0.813513157852224
GSE30186,GABPA,-0.5376003169624207,0.5811757536123278,-0.9250219294609906,0.3767370346950072,12,10,0.813513157852224
GSE30186,VPS51,0.5375876932938024,0.5811769213144751,0.9249983500341258,0.37674871698876056,12,10,0.813513157852224
GSE30186,CPSF1,0.5375794312890649,0.581177685542175,0.9249829177243141,0.37675636297921256,12,10,0.813513157852224
GSE30186,TOLLIP,-0.5374956520391024,0.5811854343241689,-0.9248264328305628,0.3768339001993036,12,10,0.813513157852224
GSE30186,NUCB1,0.537458464601598,0.5811888733875383,0.9247569752479057,0.37686831961169187,12,10,0.813513157852224
GSE30186,SNAPC4,0.5373796895642419,0.5811961575845548,0.9246098456630999,0.37694123645662536,12,10,0.813513157852224
GSE30186,DNASE1L2,-0.5373739586018855,0.5811966874719098,-0.9245991420552577,0.3769465415149403,12,10,0.813513157852224
GSE30186,PIANP,-0.5373520562641622,0.5811987125153792,-0.9245582357513278,0.3769668165080028,12,10,0.813513157852224
GSE30186,MCM3AP,-0.5372147693070485,0.5812114037340494,-0.924301838979173,0.3770939159109623,12,10,0.8135937616232436
GSE30186,RIBC1,-0.5371262518597297,0.5812195846863546,-0.9241365329242663,0.37717587658019736,12,10,0.8135937616232436
GSE30186,ENO3,0.5369851997201087,0.581232617972204,0.9238731329179958,0.37730649959422063,12,10,0.8135937616232436
GSE30186,ATP2C1,-0.5369213932614784,0.5812385124993715,-0.9237539869006167,0.37736559602241554,12,10,0.8135937616232436
GSE30186,TIAL1,-0.5369194518343711,0.5812386918391227,-0.9237503617239947,0.37736739421347343,12,10,0.8135937616232436
GSE30186,CCR7,0.5366659652945321,0.5812621016685291,0.9232770616801225,0.3776022169564287,12,10,0.8135937616232436
GSE30186,BBOX1,-0.5366555060520604,0.5812630673361825,-0.9232575338244866,0.377611907727343,12,10,0.8135937616232436
GSE30186,PRR5L,-0.5366135684515518,0.5812669390925618,-0.9231792354976871,0.3776507653415182,12,10,0.8135937616232436
GSE30186,TLN1,0.5366076713980235,0.5812674834930524,0.9231682257079796,0.37765622946897676,12,10,0.8135937616232436
GSE30186,MMP25,0.5364106267214808,0.5812856704071533,0.9228003613881615,0.3778388318525639,12,10,0.8135937616232436
