matrix_column,HALLMARK_HYPOXIA,HALLMARK_TNF_ALPHA_SIGNALING_VIA_NF_KB,HALLMARK_ANGIOGENESIS,HALLMARK_INFLAMMATORY_RESPONSE,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,CURATED_PROANGIOGENIC_SUPPORT,CURATED_ANTIANGIOGENIC_VASCULAR_STRESS,CURATED_ENDOTHELIAL_NO_SIGNALING,CURATED_EXTRAVILLOUS_TROPHOBLAST_INVASION
GSM1089229,0.2545171349369631,-0.32487810272022966,-0.9604777749825842,-0.4193874276530573,-0.672441393596816,-0.7496102297806503,0.6442010251914001,0.03218784349241899,0.7597757182249671
GSM1089230,2.1487757309681013,1.4932671695688065,-0.09625437857722248,1.0634493905675875,-0.06414386132979302,1.1479302033881493,1.542772190088098,2.2027092750063226,-0.30668704010026865
GSM1089231,0.5978822827990927,-0.17315688817754957,-0.7454526188874007,-0.5808034596054872,-0.6099089071740521,1.16516051058332,1.431308416401691,-0.3588279332377743,-1.243531612312052
GSM1089232,1.51039128814745,2.355094298365142,1.0829438237485876,2.6092412402309546,1.0397795859777197,-0.03092962435368542,1.3703973102240354,1.2109370970982476,2.4228498292635803
GSM1089233,-1.2129667131894848,-0.3616776888727068,-0.9966247999450691,-0.5765371136910323,-1.3267688787442737,1.4176408335305095,-0.7264695292494833,0.8482772151755694,-0.6650342902422963
GSM1089234,-0.09986343178024581,0.43990788840004363,-0.5306980150100222,0.6253267050993127,-0.5428944975803612,-0.18795742692190212,-0.021062041561692002,-0.3872092581592506,0.671403179766382
GSM1089235,0.17186258501205798,0.611557928411111,-0.3459320209106949,0.7671481219444404,-0.717706013574959,0.09570717897327743,0.01585815973381705,0.15248096170730258,0.5280227027329282
GSM1089236,0.610962249329167,0.5468735097832881,0.9899306714502127,0.7149152233759973,0.16938739022486196,0.6946000063180968,0.05453591053939108,0.1691252407485409,0.6938285433859279
GSM1089237,-0.7435470150708771,-1.237629299244326,1.173735156349739,-0.620413143111252,0.6813379436959996,-0.8285574731799802,-1.4984607082959196,-0.9246348913650281,-0.17223565517439443
GSM1089238,-1.4677092073010822,-0.971304398562273,-0.3253221334738728,-0.8006476857187724,-0.48902293193749824,-2.254701792720793,-1.8686233132967283,-1.451631069163511,-0.04842062397251047
GSM1089239,0.5049665169879942,-0.1743042373029915,1.6169522922172495,-0.5333906912915685,2.0055323862805836,0.23064248373407292,0.28334979462835347,1.0345377607913417,-0.7727386163166493
GSM1089240,-0.19978392228653086,0.4162151404259836,1.076589115650822,-0.611004056719446,1.4924272668102165,1.0935124302994703,-0.019212463922949247,-0.13217564771370013,-1.1334774945418542
GSM1089241,0.2603551869881005,0.218616824685342,-1.5883575076698317,0.4812530936751048,-0.8189846694437913,0.38516449812129944,0.2430732585888244,-1.1471379810186744,-0.861072633127415
GSM1089242,-1.5341265634090562,-1.0826173070804468,-0.9613733149900086,-1.5927305469365587,-1.3064618546923283,-0.29618992937306765,-1.3623676782832095,0.02934042501862613,-0.08117251827511456
GSM1089243,-0.24191552083185627,-0.3077122426726462,-0.4278958840353404,-0.004430198188193232,0.08564503535912513,-0.6264420550820043,0.025662792199161885,0.21166545688775906,1.238965002891013
GSM1089244,-0.5598006012997933,-1.4482525950065477,1.0382373890654355,-0.5219894519780296,1.0742233997253678,-1.2559696135361125,-0.11496312298479076,-1.4896444952681904,-1.0304744922022444
