cohort,feature,estimate,std_error,t_stat,p_value,n,df_resid,fdr
GSE25906,PEX2,-1.1498698642323608,0.2610434558228633,-4.404898259593337,4.720542143196554e-05,60,57,0.017548793814130537
GSE25906,ACACB,1.2152595046815615,0.2761188247060571,4.4012193155438375,4.780601395824694e-05,60,57,0.017548793814130537
GSE25906,BTG1,-1.1680322418990086,0.2654270266981526,-4.400577651903216,4.7911524985681625e-05,60,57,0.017548793814130537
GSE25906,GNG5,-1.1986527885999068,0.27311386587844755,-4.38883900948984,4.988221137739061e-05,60,57,0.017824982411954873
GSE25906,ENG,0.9109177537856479,0.20914609240911275,4.355413688551219,5.5935345277588536e-05,60,57,0.01855308920663638
GSE25906,CDK13,-1.132850152726341,0.2601355970577921,-4.3548448022462125,5.604430912172405e-05,60,57,0.01855308920663638
GSE25906,SNAI2,-1.0610007831172075,0.24379531129128695,-4.35201471881271,5.658945356734573e-05,60,57,0.01855308920663638
GSE25906,RBM15B,-1.215678028998293,0.27946767961023505,-4.349977180523206,5.698512144554209e-05,60,57,0.01855308920663638
GSE25906,CEBPA,0.988295115461163,0.2278219347066424,4.338015638106809,5.9362716447989455e-05,60,57,0.018907025188684642
GSE25906,GNL2,1.0659367797791912,0.24671971121619646,4.320436233184175,6.303275438947288e-05,60,57,0.019648784777875895
GSE25906,RPL7A,-1.0713299805796985,0.2500184557561162,-4.2850035903939085,7.111165797978889e-05,60,57,0.021035550216344737
GSE25906,SSR1,1.114986256205818,0.26149588622227143,4.2638768521891,7.639790012302705e-05,60,57,0.021035550216344737
GSE25906,GSR,-1.1515102530411871,0.270165291614605,-4.262243481238273,7.682211183500361e-05,60,57,0.021035550216344737
GSE25906,UBB,-1.073117878585127,0.25178102594537055,-4.262107815931942,7.68574488253679e-05,60,57,0.021035550216344737
GSE25906,FSCN1,-1.0915652408402237,0.2561093729247087,-4.262105788534038,7.685797702498406e-05,60,57,0.021035550216344737
GSE25906,C5ORF15,1.162499220496693,0.27287574831454803,4.260177856321121,7.736186006763456e-05,60,57,0.021035550216344737
GSE25906,SHMT1,-1.174835031465424,0.27588681178414276,-4.258395042038578,7.783066632240199e-05,60,57,0.021035550216344737
GSE25906,TXNDC12,1.0565029030673985,0.24834851252870366,4.2541140766659105,7.896766513541467e-05,60,57,0.021035550216344737
GSE25906,GIMAP6,-0.9867672371610902,0.232283732266936,-4.248111684494186,8.058903577475012e-05,60,57,0.021084106484568998
GSE25906,ERO1L,1.0733214938569666,0.2530329173495917,4.241825550207207,8.232165464792571e-05,60,57,0.02115955372362736
GSE25906,TAX1BP1,1.1801261667271208,0.2793917984864543,4.223911271269248,8.745978528975602e-05,60,57,0.022048576319275686
GSE25906,PSMG3,1.0205192899400368,0.24202580109343555,4.216572304810011,8.965333219304039e-05,60,57,0.022048576319275686
GSE25906,ZDHHC11,1.167205184126754,0.2769526333209871,4.214457794210491,9.029517296816197e-05,60,57,0.022048576319275686
GSE25906,SGPP1,1.1733889950123508,0.2793677205801484,4.200159533734373,9.475364515920249e-05,60,57,0.022585434515558656
GSE25906,SELENBP1,-1.1371799284432025,0.2711258578889476,-4.194287986020825,9.664564978961504e-05,60,57,0.022585434515558656
GSE25906,UNG,-1.1822522280287093,0.2819694423072458,-4.192838125843712,9.711844751076345e-05,60,57,0.022585434515558656
GSE25906,CETN2,-1.0952629324949084,0.26160953777501944,-4.186632268112561,9.916761602302757e-05,60,57,0.022701636599271515
GSE25906,F13A1,-0.9732814703639574,0.2341498484768386,-4.156660688423343,0.00010966835549014782,60,57,0.02471924732747932
GSE25906,LMBR1L,1.0375498150761364,0.2506937788953743,4.138713851009252,0.00011646317454526138,60,57,0.025853060155494312
GSE25906,ALYREF,-1.0723355124285974,0.2603070347449063,-4.1195026230445775,0.00012418785679744755,60,57,0.026666904439723284
GSE25906,RPF2,1.0551057839291154,0.256169314532107,4.118782867714914,0.0001244866919250497,60,57,0.026666904439723284
GSE25906,R3HCC1L,1.1071025256677398,0.26917660524537923,4.112922535220005,0.00012694586578388864,60,57,0.026666904439723284
GSE25906,RBM5,1.116522896345263,0.2721952398446427,4.101919258332828,0.00013169069575061788,60,57,0.026666904439723284
GSE25906,TBL2,-1.126164322266433,0.2747816982932411,-4.098396397072321,0.00013324573787594596,60,57,0.026666904439723284
GSE25906,SCFD1,1.1192286474746156,0.2731502047631009,4.097484197184863,0.00013365128089746586,60,57,0.026666904439723284
GSE25906,CFB,1.082951407290004,0.26463365669229283,4.09226634595925,0.00013599405224444573,60,57,0.026666904439723284
GSE25906,PSMA1,-1.017274765543841,0.24880609641584261,-4.088624757182865,0.00013765256428528835,60,57,0.026666904439723284
GSE25906,KPNA2,-0.9814297608573704,0.24007609927355458,-4.087994447706687,0.0001379416080835641,60,57,0.026666904439723284
GSE25906,PAPPA2,1.019462251456862,0.2496261719446723,4.083955794838764,0.00013980760112952882,60,57,0.026666904439723284
GSE25906,STX3,1.15461696305546,0.2829137314808892,4.081162681682893,0.0001411123592064099,60,57,0.026666904439723284
GSE25906,VPS52,-1.1126525565544885,0.27275321838170896,-4.079337956692297,0.00014197109728335378,60,57,0.026666904439723284
GSE25906,FBXO7,-1.0949272489814401,0.26910950393866123,-4.068705240640663,0.00014707633275779,60,57,0.02696064691199206
GSE25906,GCLM,-0.9980677423173463,0.2453206781148752,-4.06842077066975,0.0001472153268008576,60,57,0.02696064691199206
GSE25906,B3GNT2,-0.92260250721787,0.22734200663606238,-4.058213969646211,0.00015228726813096914,60,57,0.027545194634405298
GSE25906,DCAF7,-1.1025097290217416,0.27192935659444856,-4.054397593658887,0.00015422671366450256,60,57,0.027555799779251548
GSE25906,TRIP11,1.058788369637262,0.2619062031326598,4.042624256214994,0.00016036129559349443,60,57,0.02771108258845439
GSE25906,HTATSF1,1.119436922669556,0.27693750214597956,4.042200547037061,0.00016058640790786902,60,57,0.02771108258845439
GSE25906,TBK1,1.0759915568608762,0.26621228934575153,4.041855315940725,0.0001607700511923161,60,57,0.02771108258845439
GSE25906,SEC63,1.0639838049018622,0.2636464210642104,4.0356466839454335,0.00016410751212339914,60,57,0.027774735071656335
GSE25906,TRIM32,-1.0369210342190085,0.2570368485792273,-4.034133782570848,0.0001649308546334108,60,57,0.027774735071656335
GSE25906,NSUN5,0.9635446218749276,0.23971791429013156,4.019493598249589,0.00017310701182061833,60,57,0.028336598889199306
GSE25906,UBXN2A,1.0820281335631294,0.2694072216679048,4.01632935770717,0.00017492487680793813,60,57,0.028336598889199306
GSE25906,DPAGT1,-1.072329722549129,0.26727508428994945,-4.012082627895939,0.00017739360946665236,60,57,0.028336598889199306
GSE25906,ZNF25,1.1309282784838688,0.2820190333960819,4.0101133064148025,0.00017854980406433463,60,57,0.028336598889199306
GSE25906,RDH13,0.8931532567751527,0.2227575460615179,4.00953086692962,0.00017889314697746078,60,57,0.028336598889199306
GSE25906,SLTM,1.10306142050049,0.2752234143839038,4.007876375524689,0.00017987193343086037,60,57,0.028336598889199306
GSE25906,EEF1B2,-1.0852035320601077,0.27129041781881297,-4.00015430248216,0.00018450900648804916,60,57,0.028421097004990875
GSE25906,RAB35,1.0256987680497598,0.2565633206116791,3.997838684050259,0.00018592185672925958,60,57,0.028421097004990875
GSE25906,CCDC97,-1.063104610715788,0.2659747998422636,-3.997012541587633,0.0001864284400438322,60,57,0.028421097004990875
GSE25906,PPP1R12C,0.8828023411129071,0.22102148843344338,3.994192362788051,0.000188167798067307,60,57,0.028421097004990875
GSE25906,ADPRHL2,1.0519540378192551,0.2640729121260366,3.983574193013704,0.00019485807492826908,60,57,0.029079933753561785
GSE25906,TCP1,-0.9977549713332895,0.2506277905811593,-3.9810228906366727,0.00019649944997628943,60,57,0.029079933753561785
GSE25906,RHOG,-1.031077286334956,0.2593528357195299,-3.9755774540671944,0.0002000474688926234,60,57,0.02917154261630536
GSE25906,MKLN1,1.1124670633204141,0.279948360333216,3.9738295376914174,0.0002011993748318916,60,57,0.02917154261630536
GSE25906,B4GALT4,1.0073391559119804,0.25367527624451097,3.9709788467561675,0.00020309175802765318,60,57,0.02917154261630536
GSE25906,XAF1,1.0540627128825892,0.26595657392130706,3.963288808173894,0.000208282620150417,60,57,0.029626686095376303
GSE25906,SECISBP2,1.060771161559401,0.26791565913156234,3.959347374460483,0.00021099246267965342,60,57,0.02966529667854181
GSE25906,PFDN6,0.998165993924886,0.2523006229910251,3.9562565565301555,0.00021314122048858312,60,57,0.02966529667854181
GSE25906,CD4,-1.0141008864265069,0.2565871204798449,-3.9522673021546506,0.00021594576585689626,60,57,0.02966529667854181
GSE25906,KCNN4,1.0572791825875931,0.2675796620001928,3.951268847132453,0.00021665324855668375,60,57,0.02966529667854181
GSE25906,CDH15,-1.0874698514110066,0.27555975984217396,-3.946402958232551,0.00022013318991697127,60,57,0.029748552137662594
GSE25906,CEP95,1.0082374276248307,0.2555892153981433,3.9447573171436523,0.00022132224305543803,60,57,0.029748552137662594
GSE25906,TNFRSF25,0.9814004989475357,0.24929099781153863,3.936766700614934,0.00022718434431130607,60,57,0.030258889350044955
GSE25906,PSME3,-1.0899093511523883,0.27745655867254937,-3.928216209293813,0.00023362274423102659,60,57,0.030372709490198126
GSE25906,BBS5,1.1196750380995506,0.285166343554842,3.926392659602971,0.00023501840638069025,60,57,0.030372709490198126
GSE25906,UBE2L6,-1.0105092524617827,0.2574166870924684,-3.9255778787130096,0.00023564459444064292,60,57,0.030372709490198126
GSE25906,SPAG4,0.9833719041340894,0.2506033672838131,3.924017122325423,0.00023684858010825492,60,57,0.030372709490198126
GSE25906,ZCCHC6,1.048294646467085,0.2673476792696197,3.9210912521514034,0.00023912160848110715,60,57,0.030372709490198126
GSE25906,CDKAL1,-0.9918879389365054,0.25309066886704296,-3.9191011797340405,0.00024067962608715065,60,57,0.030372709490198126
GSE25906,SLC25A5,-0.9914706120000213,0.2531374786878245,-3.9167278474110416,0.00024255047507700368,60,57,0.030372709490198126
GSE25906,RHOA,-0.9806339251363797,0.2506175476236085,-3.9128701658558676,0.0002456213126173579,60,57,0.03049659195895687
GSE25906,DEK,1.0854698268113516,0.27802550999750836,3.9042094620061287,0.00025265242142081813,60,57,0.03110597164904543
GSE25906,DCP2,1.0883031954899882,0.27952167145724327,3.893448367764427,0.0002616588422785265,60,57,0.03194636415185577
GSE25906,TARDBP,1.0545721398788848,0.27131827177995055,3.8868452646424894,0.0002673373400217159,60,57,0.03220766419753716
GSE25906,PHF16,-0.9728498988096588,0.2504779344692862,-3.8839744541607537,0.0002698429678777517,60,57,0.03220766419753716
GSE25906,GRIN2C,-1.0613656669447835,0.2733121180272907,-3.8833465365732676,0.00027039401380773124,60,57,0.03220766419753716
GSE25906,RPS6KB1,1.0151478609396885,0.2619921678032589,3.874725986854715,0.0002780695026801262,60,57,0.032410896014652774
GSE25906,VSIG4,-0.9518678624788569,0.24569269023438423,-3.8742213354854007,0.0002785252621870349,60,57,0.032410896014652774
GSE25906,MMADHC,-0.967574389999772,0.24976188542050878,-3.873987371494759,0.00027873680280160056,60,57,0.032410896014652774
GSE25906,SPINT2,1.012943032350738,0.2618028416636836,3.8691063317486134,0.00028318543284280606,60,57,0.032668895878582294
GSE25906,FAM220A,-0.9849847367499336,0.2551647505869367,-3.8601912469659134,0.0002914875414143122,60,57,0.03336393725985225
GSE25906,RBM4,-0.9819451817216807,0.2546507532613123,-3.8560466409225507,0.00029542637769945797,60,57,0.0334954691728771
GSE25906,FAM127A,-1.0666493571957287,0.27675072049818217,-3.854188185221852,0.00029720913196874094,60,57,0.0334954691728771
GSE25906,RAB11FIP3,1.0372660525308444,0.2699718503045334,3.842126693434106,0.0003090331182739967,60,57,0.03431599440386679
GSE25906,ZNF770,1.0517255309834985,0.27374531727170004,3.841985468338189,0.0003091742038980559,60,57,0.03431599440386679
GSE25906,LCP2,-0.9418818168848091,0.24536397792588177,-3.8387126946944417,0.00031246113344494757,60,57,0.034420060647382913
GSE25906,RCN1,1.0170226549271728,0.26527579101218446,3.8338313912725632,0.00031742599978337613,60,57,0.03463133409423398
GSE25906,RNF145,1.0146682538634004,0.2649291119782081,3.8299613292285617,0.0003214160840688603,60,57,0.03463133409423398
GSE25906,FXYD3,-1.0043614860753023,0.26231952096819955,-3.8287714248954385,0.0003226525436144152,60,57,0.03463133409423398
GSE25906,DYRK1A,-0.9730411663111668,0.25429755062888504,-3.8263882758792147,0.0003251426853214084,60,57,0.03463133409423398
GSE25906,RGS10,-1.038874369654692,0.27157389483707495,-3.8253837699604483,0.00032619780936484123,60,57,0.03463133409423398
GSE25906,LRRFIP1,1.0044319573064022,0.26332904837692245,3.814360639273963,0.0003379945536567851,60,57,0.03545178482956693
GSE25906,USO1,1.0482923183226343,0.27509627424257993,3.8106380073990023,0.00034207016794448187,60,57,0.03545178482956693
GSE25906,UBLCP1,1.0805353578225927,0.2836911096211433,3.8088446242309075,0.00034405039986032165,60,57,0.03545178482956693
GSE25906,NT5DC2,-1.0842380263931315,0.28475053298266567,-3.807676898919571,0.0003453456983631068,60,57,0.03545178482956693
GSE25906,IMP3,-1.024322205061064,0.2691150601701227,-3.8062611747314796,0.00034692236798576604,60,57,0.03545178482956693
GSE25906,RNF149,1.0448100102298827,0.2745958843950559,3.80490047231274,0.0003484442710707554,60,57,0.03545178482956693
GSE25906,RABGGTB,1.0504099660534814,0.2763321499272677,3.801258616957729,0.0003525491655632658,60,57,0.03557338067403688
GSE25906,CKAP5,-1.024514119380609,0.2696580793681117,-3.7993080785168662,0.00035476674776928113,60,57,0.03557338067403688
GSE25906,TRIM38,0.9652756414591249,0.2541923422824067,3.797422191368406,0.00035692355191341345,60,57,0.03557338067403688
GSE25906,KIFC2,0.9878051459472935,0.2603857370511399,3.793622327913023,0.0003613075661924048,60,57,0.03558769377999772
GSE25906,ZNF480,1.0203448505666122,0.2690009218805015,3.7930905345368324,0.0003619252182936087,60,57,0.03558769377999772
GSE25906,EML4,1.0379165495995701,0.27460987561652017,3.7796038735656103,0.0003779322678395848,60,57,0.036912649897610665
GSE25906,FAM184A,0.9058500167922541,0.23979881251449514,3.777541712127945,0.00038043888707523107,60,57,0.036912649897610665
GSE25906,MIIP,0.9246283757676416,0.2458403818354552,3.76109233505222,0.0004010124070885877,60,57,0.03865284721220328
GSE25906,UGGT2,0.9821915761350872,0.2613759789198756,3.7577729223394956,0.00040529145833768015,60,57,0.03880996834055785
GSE25906,ARL4D,1.0735393981345418,0.2863241653524266,3.749384536974582,0.00041630085513655205,60,57,0.03960534953640016
GSE25906,COL7A1,0.995897053432303,0.26590275185925966,3.7453431619971496,0.0004217067462363215,60,57,0.03986080992973127
GSE25906,PDE8B,1.0634451531379427,0.28431330459264564,3.740398834523803,0.0004284119817638685,60,57,0.040100017177638836
GSE25906,PDLIM7,-1.0184057280126775,0.2723411051919185,-3.7394492002777473,0.0004297114665817553,60,57,0.040100017177638836
GSE25906,SSB,0.9718678290466853,0.26086750157924166,3.7255228158478326,0.0004492076176553107,60,57,0.04154410955476133
GSE25906,CCP110,1.0031401729283385,0.2693448578959409,3.7243709821105737,0.00045085751274363876,60,57,0.04154410955476133
GSE25906,UIMC1,0.9371457977615945,0.2525028619902414,3.7114264383974103,0.0004698029666644286,60,57,0.04285060857561254
GSE25906,ECD,-0.9603520551695198,0.258930045939379,-3.7089247471664932,0.0004735512493689109,60,57,0.04285060857561254
GSE25906,TARBP1,1.0062817588243989,0.2713415503613947,3.708542821709949,0.0004741260009323221,60,57,0.04285060857561254
GSE25906,PMP22,-0.9384993819567383,0.25319326843885415,-3.706652186068623,0.00047698102690204094,60,57,0.04285060857561254
GSE25906,DDX47,-0.9478856318130813,0.255977779361256,-3.7029996673084287,0.0004825433228919227,60,57,0.04285060857561254
GSE25906,SLC25A3,-0.9774971045218601,0.2639763294703011,-3.702972560014455,0.00048258483482192815,60,57,0.04285060857561254
GSE25906,MED27,-0.9807394542823236,0.2651939216132772,-3.698197335429508,0.0004899511594671568,60,57,0.04308627725447184
GSE25906,UBE2G1,-0.9618046342409071,0.26022705754885844,-3.696020864626367,0.0004933441982554755,60,57,0.04308627725447184
GSE25906,PIGX,1.0099966717538806,0.2732998408599326,3.6955626047053154,0.0004940614687564855,60,57,0.04308627725447184
GSE25906,OS9,0.9132477600232154,0.24797906384771287,3.6827615438698995,0.0005145057841637109,60,57,0.044527657350649286
GSE25906,IFT88,1.0484083402609932,0.28498287042171505,3.6788468679172475,0.0005209177448783552,60,57,0.044527657350649286
GSE25906,ACTG1,-0.9541487038907083,0.25948062497125607,-3.677148164709423,0.0005237238138231084,60,57,0.044527657350649286
GSE25906,NEK11,0.9719831955168554,0.2644083454097798,3.676068522007037,0.0005255147710949815,60,57,0.044527657350649286
GSE25906,RSU1,-0.9957164057121157,0.27100595107199166,-3.674149596248562,0.000528712432647717,60,57,0.044527657350649286
GSE25906,LTV1,1.0238403648078382,0.2786656001121484,3.674082356759484,0.0005288248159861427,60,57,0.044527657350649286
GSE25906,CHAMP1,-0.9844499878662263,0.2685870821275397,-3.66529164421525,0.0005437158760512749,60,57,0.04551989314301273
GSE25906,CSDA,-0.9389714638824991,0.2563259327227305,-3.6631933956451874,0.0005473290240133975,60,57,0.04556203142511527
GSE25906,SPG21,-0.9953072899528924,0.2720199414891063,-3.658949724436846,0.0005547068311120594,60,57,0.04570061079092719
GSE25906,MYL4,-1.0143075001685011,0.27727282027586597,-3.6581569703057806,0.0005560955655247285,60,57,0.04570061079092719
GSE25906,DNAJC7,0.9917839992730487,0.27124449101346065,3.6564208016443396,0.0005591485764424654,60,57,0.04570061079092719
GSE25906,TCTN3,-0.8959196568421725,0.2451371120290013,-3.6547695672297036,0.000562067091331285,60,57,0.04570061079092719
GSE25906,NRN1L,1.0603984560594581,0.2902538346072463,3.6533486542712668,0.0005645901681221637,60,57,0.04570061079092719
GSE25906,CCZ1,-0.9512654486946149,0.2611267133454702,-3.642926594936659,0.0005834299667065458,60,57,0.04672369287922215
GSE25906,RANBP1,-0.9715737774361899,0.2667085263560412,-3.6428298364154745,0.0005836076579685792,60,57,0.04672369287922215
GSE25906,LARP7,0.9685250062413528,0.26608654347231836,3.6398872096367807,0.0005890363793744612,60,57,0.046737247612102545
GSE25906,RRP1B,-1.0567026713240115,0.2903601274613232,-3.6392829847643844,0.0005901570410374017,60,57,0.046737247612102545
GSE25906,COBLL1,1.050715356137151,0.2892904284167242,3.6320432787482018,0.0006037439804398018,60,57,0.047303664390430065
GSE25906,MTSS1,-0.9134473186182851,0.2515108705051252,-3.6318403128411547,0.0006041291638671501,60,57,0.047303664390430065
GSE25906,VPS72,-1.0381413841594338,0.28619952806667115,-3.6273343676429657,0.0006127411165552634,60,57,0.047303664390430065
GSE25906,PRDX2,-1.013905569107275,0.27953674359047764,-3.627092295933197,0.0006132070769462764,60,57,0.047303664390430065
GSE25906,HEMK1,0.8957046838402327,0.2469880343633098,3.6265104346014025,0.0006143284780895976,60,57,0.047303664390430065
GSE25906,RASSF7,0.8638958873748048,0.23840201339123085,3.623693756130759,0.0006197847052278106,60,57,0.047303664390430065
GSE25906,RAB24,0.9930004973342782,0.2740973626605182,3.622802086440188,0.0006215215921029632,60,57,0.047303664390430065
GSE25906,AP5S1,-1.0108971997014733,0.27939920460620876,-3.6181105136868714,0.0006307371459515562,60,57,0.047303664390430065
GSE25906,WDR73,0.955898442770359,0.26421030898187997,3.617945289318428,0.0006310640587445741,60,57,0.047303664390430065
GSE25906,OLFML3,-1.0225584501597764,0.2826504745548306,-3.617748923897218,0.0006314527975591276,60,57,0.047303664390430065
GSE25906,ACYP1,1.0141340832159862,0.28037549851383403,3.61705672782227,0.0006328249416779942,60,57,0.047303664390430065
GSE25906,ZFAND6,-0.8897505084363426,0.24636954415175394,-3.6114468267566844,0.0006440509696859313,60,57,0.047638436031348104
GSE25906,HOOK1,0.977203633026688,0.2706658516106403,3.6103691219696983,0.0006462292300290013,60,57,0.047638436031348104
GSE25906,TTC17,0.9811110519164042,0.2717789315868134,3.609959926577353,0.0006470581373447733,60,57,0.047638436031348104
GSE25906,ESF1,0.9937211080735951,0.2755334235265156,3.6065356258964556,0.0006540346330467114,60,57,0.04791130704383684
GSE25906,SUMO3,-0.9916807869288209,0.27519598511317345,-3.603543803595083,0.0006601887232368171,60,57,0.04812151733404283
GSE25906,WDR60,0.970931774812843,0.26971918335430756,3.5997876114633307,0.0006679933568728687,60,57,0.04822644400260188
GSE25906,IDH1,-0.9017159880262849,0.25049870864715856,-3.599683179590368,0.0006682115986982581,60,57,0.04822644400260188
GSE25906,RPLP1,-1.002927935358433,0.2789940765027674,-3.594800104469188,0.0006784925531028135,60,57,0.0483095818535612
GSE25906,SYPL1,-0.9463317714554115,0.26325393701879285,-3.5947487895987513,0.0006786013897972175,60,57,0.0483095818535612
GSE25906,SLMO2,1.044161074677345,0.2905527619229114,3.593705555462518,0.0006808176601806003,60,57,0.0483095818535612
GSE25906,IFITM2,-0.8366722431751699,0.23297309512197725,-3.5912826875443065,0.000685991525858887,60,57,0.0483095818535612
GSE25906,CYP20A1,-1.0136640378863602,0.28232743503018964,-3.59038446893398,0.0006879191213962967,60,57,0.0483095818535612
GSE25906,CNIH,-0.9153205810561793,0.25497721464131373,-3.5898132401508738,0.0006891476764312531,60,57,0.0483095818535612
GSE25906,NARF,0.9614981965397356,0.2680710936196021,3.5867283695425947,0.0006958186291729573,60,57,0.04833527550257857
GSE25906,MTR,1.0078201957694122,0.28099651990343394,3.5865931582204484,0.0006961124244791536,60,57,0.04833527550257857
GSE25906,SNX3,-0.9221717887952415,0.257384847828908,-3.5828518911425538,0.0007042887583474636,60,57,0.04862363841109847
GSE25906,GNL3,0.956555447184795,0.2670700902022812,3.5816644479368382,0.0007069029405203722,60,57,0.04862363841109847
GSE25906,LRPAP1,1.0032176039847498,0.2808941372642459,3.571514926425793,0.0007296279815493125,60,57,0.04994699691191879
GSE25906,NOP58,0.9400123827945003,0.26330495928132447,3.5700519479777717,0.0007329605034511324,60,57,0.04994699691191879
GSE25906,MCRS1,-1.0129853374582567,0.28420098256703935,-3.5643273584365827,0.000746140545778491,60,57,0.05045628394637469
GSE25906,CWC27,0.9711359113825155,0.27249866612311013,3.5638189544156273,0.0007473219313605425,60,57,0.05045628394637469
GSE25906,LYST,1.0259372233924298,0.2881386647428437,3.560567702040447,0.0007549191686745389,60,57,0.050558921551368145
GSE25906,AAAS,-1.0342844026022413,0.29051164808327873,-3.5602166364969676,0.0007557438959627073,60,57,0.050558921551368145
GSE25906,MAPRE1,-0.987056505156221,0.277620356518287,-3.55541833291754,0.0007671025403700472,60,57,0.05088527726010277
GSE25906,CCNDBP1,-0.892669929681534,0.25108690656082483,-3.555222938179328,0.0007675685123529255,60,57,0.05088527726010277
GSE25906,PSMC4,-0.9649553709416456,0.27211483624625704,-3.546132890998951,0.0007895467707558985,60,57,0.05210653035290391
GSE25906,ASXL1,-1.0154842431721518,0.2865299171781984,-3.5440775370782758,0.0007945987185510125,60,57,0.05211761384418218
GSE25906,HEXB,0.8157164716140562,0.2302219616461109,3.5431740125120945,0.0007968292608761729,60,57,0.05211761384418218
