cohort,feature,estimate,std_error,t_stat,p_value,n,df_resid,fdr
GSE204835_term,EZH2,-0.8570560074179954,0.37530522932444654,-2.2836239424659905,0.03241006543274032,24,22,0.20258170829652533
GSE204835_term,LAMC2,-0.8569337643457519,0.3753179171689924,-2.2832210378059434,0.032437604802278856,24,22,0.20265980365802236
GSE204835_term,WDR89,-0.8564457163352375,0.37536855030661387,-2.2816128725639464,0.03254773975213822,24,22,0.2032001238828685
GSE204835_term,MRPL19,-0.8564168688641058,0.37537154200619177,-2.2815178377320335,0.03255425889675057,24,22,0.2032001238828685
GSE204835_term,FAAH2,-0.8561829734860974,0.37539579411395546,-2.280747378928262,0.03260715452139198,24,22,0.2034360219560676
GSE204835_term,PPT1,0.8560380296713559,0.3754108189152564,2.2802700043245,0.032639967991943686,24,22,0.20354646706087104
GSE204835_term,PGGHG,0.8558462563205812,0.37543069320904804,2.279638484017148,0.03268342346458773,24,22,0.20368576761986662
GSE204835_term,MPDZ,-0.8558060119804165,0.37543486320359887,-2.2795059698979303,0.03269254859644778,24,22,0.20368576761986662
GSE204835_term,IL36R,-0.8555580612340634,0.3754605497489199,-2.2786896301254473,0.03274881448411232,24,22,0.2038665998263948
GSE204835_term,LINC01973,-0.855525058031316,0.3754639680336031,-2.2785809847797394,0.03275630949819591,24,22,0.2038665998263948
GSE204835_term,ZNF71,-0.8554780928452073,0.37546883214039956,-2.2784263822071846,0.03276697762614289,24,22,0.2038665998263948
GSE204835_term,LGSN,-0.8553499201445383,0.3754821050960574,-2.2780044868602167,0.032796106084510855,24,22,0.20395362371115477
GSE204835_term,DLG5,0.8550724319587937,0.37551083203341507,2.277091255473303,0.03285923848319877,24,22,0.2042496133524613
GSE204835_term,TCF7L2,-0.8550074868770643,0.37551755380332336,-2.276877547314001,0.032874028340618866,24,22,0.2042496133524613
GSE204835_term,REXO6P,-0.8546773793525093,0.3755517099461477,-2.2757914734965947,0.03294928518120539,24,22,0.20451079945272088
GSE204835_term,FCGR2B,0.854634852126229,0.37555610904270487,2.275651577881929,0.03295899035680152,24,22,0.20451079945272088
GSE204835_term,PDXK,0.8546011441422311,0.3755595956680767,2.275540697134886,0.03296668450077997,24,22,0.20451079945272088
GSE204835_term,PDCD11,0.8545083243276793,0.3755691957178909,2.275235386902029,0.03298787882457836,24,22,0.20451079945272088
GSE204835_term,GOSR2,-0.8544903699500679,0.37557105253176126,-2.2751763326536074,0.032991979748386226,24,22,0.20451079945272088
GSE204835_term,TRPS1,-0.8542793920904956,0.37559286792427654,-2.2744824650470394,0.0330401991698128,24,22,0.2046421036622779
GSE204835_term,AP5M1,-0.8542094366100144,0.3756000999455124,-2.274252420949656,0.03305620000679578,24,22,0.2046421036622779
GSE204835_term,TOP2A,-0.8541983375850732,0.37560124729923067,-2.2742159237414836,0.03305873924046895,24,22,0.2046421036622779
GSE204835_term,COLEC12,0.8540898055300392,0.3756124657520274,2.273859052627646,0.03308357736828885,24,22,0.2047017855539048
GSE204835_term,RALGPS1,-0.853972568776648,0.37562458199101517,-2.2734735949658234,0.03311042428519463,24,22,0.20471767880985658
GSE204835_term,ADGRE3,-0.8539458636946778,0.3756273416331239,-2.2733857976950165,0.03311654210294562,24,22,0.20471767880985658
GSE204835_term,LAMC3,0.8538203194371224,0.37564031366150014,2.272973076597214,0.033145314852840994,24,22,0.20480155553567347
GSE204835_term,MMS22L,-0.8536029587472631,0.3756627671772101,-2.272258614185728,0.03319517747520169,24,22,0.20489791844593877
GSE204835_term,NHERF2,0.8535822314462552,0.375664907953676,2.2721904904450434,0.033199935439295246,24,22,0.20489791844593877
GSE204835_term,PROX1,-0.8534803821084128,0.37567542631961937,-2.27185576248547,0.03322332289464233,24,22,0.20489791844593877
