matrix_column,HALLMARK_HYPOXIA,HALLMARK_TNF_ALPHA_SIGNALING_VIA_NF_KB,HALLMARK_ANGIOGENESIS,HALLMARK_INFLAMMATORY_RESPONSE,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,CURATED_PROANGIOGENIC_SUPPORT,CURATED_ANTIANGIOGENIC_VASCULAR_STRESS,CURATED_ENDOTHELIAL_NO_SIGNALING,CURATED_EXTRAVILLOUS_TROPHOBLAST_INVASION
GSM106249,-0.9058855556451527,-0.5091382840639399,-0.25647948351183836,0.09717843499503233,0.6746560173308149,-0.5829306757863079,-2.1386620979194255,1.1266250849535884,0.08645473854694824
GSM106250,-1.0604114637655342,-0.630155049059342,0.08531135189036436,-0.48287431160282523,1.1767037208098683,0.4731401327210484,-1.5079106664870943,0.34759298147766576,0.6909988051687557
GSM106274,-1.039470553494442,-0.6563691074147248,0.7973518884412486,-0.99514774207153,0.8592389943105923,1.1188042044176731,-0.7177293742633912,-0.27064266509812085,0.050791061207488386
GSM106275,-0.13098048391366615,0.11172439352609129,0.027103304688483806,0.5232806597180152,0.022170128293979064,1.7253794151278117,0.1596556580464718,1.1693885757556135,1.2589518483539772
GSM106276,0.6879115793184198,0.3268672158377809,-1.6148560552374545,0.08036189388444939,-0.7852825844928718,-1.2831575759249672,1.4410437678902268,-0.8876362339861844,0.41531733406401444
GSM106277,0.25146958296454014,-0.15450479881501186,-1.6396629792772464,-0.012154131169339787,-1.2585337157538072,-0.06815698435010081,1.2072500587331088,-0.3519080893490559,-1.5809768539371127
GSM106278,0.06734992959303132,-0.47485017343556696,1.001443604627523,-0.3181828251758713,0.3556324714361044,-0.9479222992321292,0.24324735400078823,-1.6492480823941507,0.002161868263294425
GSM106279,-0.5888426081576543,-0.5067750620369507,-0.5943825376070832,-0.06979596124294009,-1.1132882720635577,-1.98309725457324,-0.12867774512319893,-1.4296620660924455,-0.5229069789180613
GSM106280,2.446052611164484,3.23551923564946,1.9389269490419465,2.8461093713018095,1.5418211063513185,-0.05188779152074979,1.2317888242906572,1.4496092575673545,-0.2429260187363329
GSM106281,-0.001374838241667507,-0.40910985337232525,-0.12658172963818048,-0.5394187564097042,-0.8708922441250337,0.9491067188234067,0.283963918446405,1.1003996987940399,-0.8321637019099477
GSM106282,-0.8056734147587877,-0.5177038514167552,-0.7272028973152391,-1.0806724641271406,-0.4950949744864331,-0.3060084899784441,-0.1940282955689165,-0.15771414195546557,-0.9648381248174486
GSM106283,-0.3488655403186102,-0.15530403977924492,0.161023617669366,-0.9846244353221113,-0.8190273643854804,0.8332518330858933,0.08257719191094226,0.20548963024223887,-0.2806756964277115
GSM106284,1.519002989300884,0.5581898427861344,1.1291478678693672,0.9228811341411821,1.4851016728688455,0.17626863649987445,0.44230284235563516,-0.9974880813162628,2.4394420383499775
GSM106285,-0.09028223404584451,-0.21839046840560458,-0.18114290164125701,0.013059133080974016,-0.7732049560943399,-0.052789869309769574,-0.404821436312209,0.34519413140118554,-0.5196303192078408
