cohort,feature,estimate,std_error,t_stat,p_value,n,df_resid,fdr
GSE75010_BioBank157,CURATED_ANTIANGIOGENIC_VASCULAR_STRESS,0.9537330593774024,0.13112726758778928,7.273338924254493,1.734886701363977e-11,157,152,1.5613980312275793e-10
GSE75010_BioBank157,HALLMARK_HYPOXIA,0.9627758679409784,0.13684810678085702,7.0353612526238924,6.348828857143442e-11,157,152,2.856972985714549e-10
GSE75010_BioBank157,HALLMARK_TNF_ALPHA_SIGNALING_VIA_NF_KB,0.6387019786275345,0.15339771802065633,4.163699348783845,5.227992237963925e-05,157,152,0.00015683976713891777
GSE75010_BioBank157,HALLMARK_INFLAMMATORY_RESPONSE,0.32045122871373305,0.15930682550634293,2.0115348334586836,0.046036249852311514,157,152,0.10358156216770091
GSE75010_BioBank157,CURATED_EXTRAVILLOUS_TROPHOBLAST_INVASION,0.3047320954077174,0.16397549042333837,1.8584002683631882,0.06504616990209078,157,152,0.1170831058237634
GSE75010_BioBank157,CURATED_ENDOTHELIAL_NO_SIGNALING,0.23313053877852985,0.16027234647944094,1.4545899146016112,0.1478447391326198,157,152,0.2217671086989297
GSE75010_BioBank157,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.11300524423895278,0.16011375436249103,-0.7057809910765911,0.4814046369731796,157,152,0.6076665754075021
GSE75010_BioBank157,HALLMARK_ANGIOGENESIS,-0.10008782916008355,0.16301548739943478,-0.6139774248249162,0.5401480670288907,157,152,0.6076665754075021
GSE75010_BioBank157,CURATED_PROANGIOGENIC_SUPPORT,-0.07950491176913745,0.16098339016607005,-0.49387027871086814,0.6221107007176074,157,152,0.6221107007176074
