cohort,feature,estimate,std_error,t_stat,p_value,n,df_resid,fdr
GSE10588,SHARPIN,1.4874815367345628,0.21375684433786193,6.958755128249669,1.8842789168415042e-08,43,41,6.145213579287505e-06
GSE10588,MYT1L,1.4874303762762646,0.21376552725856277,6.958233141479003,1.8874794284890978e-08,43,41,6.145213579287505e-06
GSE10588,ELF4,1.486008006799175,0.21400667042302268,6.943746210628916,1.978518837178061e-08,43,41,6.301582496412125e-06
GSE10588,TEX261,1.4816267519048254,0.21474630629258692,6.8994283416737465,2.2853628158563487e-08,43,41,6.89222949356751e-06
GSE10588,ACPT,1.4814968398445925,0.21476816565942153,6.898121215012583,2.295105396030408e-08,43,41,6.89222949356751e-06
GSE10588,POLI,1.4812242229736474,0.21481402347571632,6.895379542765711,2.3156760659159038e-08,43,41,6.89222949356751e-06
GSE10588,RALY,1.4807465331404426,0.21489433337994768,6.890579708876654,2.352136200111771e-08,43,41,6.89222949356751e-06
GSE10588,SCARB1,1.4779654412578345,0.21536078662958555,6.86274165500655,2.5752670354086463e-08,43,41,7.398085752112172e-06
GSE10588,PSMD11,-1.4755486975269663,0.21576460139976675,-6.838696838843749,2.785047129416566e-08,43,41,7.846870287131175e-06
GSE10588,CLDN16,-1.474788822090945,0.2158912768893988,-6.831164479361897,2.854232016319392e-08,43,41,7.890066654923664e-06
GSE10588,RAMP2,1.473499418894848,0.21610590861073242,6.818413380584773,2.9753095529041945e-08,43,41,8.07245560362951e-06
GSE10588,XRCC5,-1.4720557019511378,0.21634575201609954,-6.804181215638538,3.116554680318232e-08,43,41,8.301935022062257e-06
GSE10588,RLIM,-1.4713504613042971,0.2164627310173102,-6.797246132807201,3.1878023585278326e-08,43,41,8.340087920498442e-06
GSE10588,COX17,-1.4703066690456703,0.21663564722759962,-6.787002452560133,3.2960450470446966e-08,43,41,8.471992277938921e-06
GSE10588,KIF3A,-1.468382305955184,0.2169537578152492,-6.76818102042561,3.5046421456177125e-08,43,41,8.852846909559502e-06
GSE10588,HN1L,1.4671887257684773,0.21715062175414082,6.756548583266949,3.640141850102289e-08,43,41,9.039274278957396e-06
GSE10588,TEAD3,1.4657677899993014,0.21738454387129097,6.74274152106763,3.8078178114701253e-08,43,41,9.24553173873964e-06
GSE10588,BTN3A2,1.4654027828543679,0.21744455613380964,6.739201978239445,3.852037837636109e-08,43,41,9.24553173873964e-06
GSE10588,TAF15,1.4649098365894344,0.21752555338212848,6.734426433183316,3.912517697098203e-08,43,41,9.24553173873964e-06
GSE10588,RAB11FIP2,-1.4573666386023767,0.21875787547454204,-6.662007644026411,4.955716397430012e-08,43,41,1.1524793799801127e-05
GSE10588,NAA35,-1.4546841244505289,0.2191929180776011,-6.636547098367135,5.38538730302781e-08,43,41,1.2081639086607016e-05
GSE10588,TBL2,-1.4546420963877078,0.21919972083030953,-6.6361494023699015,5.39238727395005e-08,43,41,1.2081639086607016e-05
GSE10588,CYP2J2,1.4543423893427487,0.21924822024138219,6.633314458569309,5.44255122323434e-08,43,41,1.2081639086607016e-05
GSE10588,TSEN34,1.4537406138017863,0.21934553865611225,6.627627909409848,5.54459012111923e-08,43,41,1.2124446248435498e-05
GSE10588,CCNL1,-1.4514629880383025,0.21971311921894524,-6.606173510248664,5.9471536671846465e-08,43,41,1.2784403011516167e-05
GSE10588,RBM14,1.4510613164923956,0.2197778205402375,6.602401065428399,6.020911936349843e-08,43,41,1.2784403011516167e-05
GSE10588,HCN4,-1.4481177636412441,0.22025084331974512,-6.574856839657889,6.588007401539371e-08,43,41,1.3788699491421902e-05
GSE10588,NLRC3,1.4473521290276081,0.22037355565305555,6.5677214525060466,6.743458511120284e-08,43,41,1.3915269105130039e-05
GSE10588,SYPL1,-1.446025448183267,0.22058587475978478,-6.5553855148611415,7.020937818661953e-08,43,41,1.428663333072448e-05
GSE10588,PROSER1,-1.4419852070527288,0.22123001567840903,-6.518036002623036,7.932866084721316e-08,43,41,1.5766717865756403e-05
GSE10588,POGLUT1,-1.44185700277096,0.22125039530013346,-6.516856165680669,7.963532332714312e-08,43,41,1.5766717865756403e-05
GSE10588,RHBDL2,1.440139624864635,0.22152303803406329,6.501082856416888,8.385113654308365e-08,43,41,1.5979482052725523e-05
GSE10588,GANAB,1.439849954733952,0.22156895961893847,6.498428106582497,8.458237210418501e-08,43,41,1.5979482052725523e-05
GSE10588,KLHDC9,-1.4397696857676228,0.22158168138950127,-6.497692754830049,8.478604892962897e-08,43,41,1.5979482052725523e-05
GSE10588,TSFM,-1.439657034399029,0.22159953299590485,-6.4966609583316846,8.50726639896656e-08,43,41,1.5979482052725523e-05
GSE10588,CAPZB,1.4339209172335101,0.2225047905101691,6.444449640593135,1.009184955657826e-07,43,41,1.8715909854864315e-05
GSE10588,CITED2,1.4329610585077293,0.22265556115697047,6.4357748401240364,1.0382421356683999e-07,43,41,1.901410691209716e-05
GSE10588,VPS72,1.431339227811943,0.22290985083690854,6.421157353244021,1.089114441302429e-07,43,41,1.9699525530273933e-05
GSE10588,MYCN,1.4301448581787684,0.22309674896252515,6.410424467543442,1.1280511870150056e-07,43,41,2.0154973098727865e-05
GSE10588,ENG,1.4292973107389655,0.22322918596842187,6.402824543476831,1.1564628872928244e-07,43,41,2.0413659953888154e-05
GSE10588,RQCD1,-1.4274489161800301,0.22351747039130218,-6.386296845973866,1.2207501795160313e-07,43,41,2.0816025858842345e-05
GSE10588,HHAT,-1.4274468183092242,0.22351779716218198,-6.386278123855546,1.2208249961879974e-07,43,41,2.0816025858842345e-05
GSE10588,NEFM,1.427417213463898,0.22352240840279905,6.386013928821032,1.221881253061526e-07,43,41,2.0816025858842345e-05
GSE10588,TMEM45A,1.424700706635428,0.22394472026902507,6.36184101560391,1.322502745681833e-07,43,41,2.2271250260901765e-05
GSE10588,HOXB3,1.4225263301298838,0.2242816005831616,6.342590415045767,1.4085404074286426e-07,43,41,2.3450597169587547e-05
GSE10588,TRAPPC13,-1.4220656823496616,0.22435283871192854,-6.338523240954438,1.427423524444142e-07,43,41,2.3497957367001263e-05
GSE10588,VPS36,-1.4212265221919753,0.22448249555837982,-6.331124031104534,1.4624292629471298e-07,43,41,2.3806723479376e-05
GSE10588,GDPD3,1.4194366806558967,0.22475853494672385,6.315385001919309,1.5397768080315723e-07,43,41,2.4790406609308314e-05
GSE10588,ARAF,1.4176666936635152,0.22503083779762229,6.2998774191938525,1.6199929852626302e-07,43,41,2.5536004970081117e-05
GSE10588,BANF1,1.4176461522593307,0.22503399405331315,6.299697777765407,1.620946325996549e-07,43,41,2.5536004970081117e-05
GSE10588,FSTL3,1.4171029243093718,0.2251174302010095,6.294949809279659,1.6463480187428855e-07,43,41,2.5660260449576614e-05
GSE10588,FAM195B,1.4143440129448699,0.22554021131527732,6.270917299832587,1.7811682542728932e-07,43,41,2.7469364308791746e-05
GSE10588,SUPT4H1,1.4124095341472005,0.2258356924051591,6.254146628041753,1.8817458651882344e-07,43,41,2.8718186115492526e-05
GSE10588,DSP,1.4095256691573108,0.22627472179531144,6.229267051899728,2.0415223577908398e-07,43,41,3.0645371249952264e-05
GSE10588,CMTM6,-1.4093810483448839,0.2262966923249109,-6.228023193203952,2.049857608692459e-07,43,41,3.0645371249952264e-05
GSE10588,CSNK2B,1.4084820348787317,0.2264331704619032,6.220299048966879,2.1023859279304803e-07,43,41,3.111318811122168e-05
GSE10588,SLC35A4,1.4072055002017383,0.2266266689837086,6.209355264816152,2.1791240854478623e-07,43,41,3.192634697589663e-05
GSE10588,E2F6,-1.4062093038546073,0.22677743706494102,-6.200834271938256,2.2408092256195566e-07,43,41,3.2505045509457545e-05
GSE10588,EAF1,1.4050885959271686,0.2269468019900609,6.191268542258217,2.3121415264170373e-07,43,41,3.3210966179937274e-05
GSE10588,HERPUD2,1.4032866115326996,0.22721857622078404,6.175932597030061,2.431274100561458e-07,43,41,3.4583103735267884e-05
GSE10588,OSTF1,-1.401469751221191,0.2274919128603201,-6.1605255923171764,2.5571429960115954e-07,43,41,3.602375195631335e-05
GSE10588,LPAR5,-1.4002119867440252,0.2276807372582614,-6.149892185019348,2.647795532202464e-07,43,41,3.6769434054666456e-05
GSE10588,PSMA1,-1.399868951609128,0.22773217951214883,-6.146996680960712,2.6730325774599015e-07,43,41,3.6769434054666456e-05
GSE10588,EWSR1,-1.399625912966318,0.2277686114283494,-6.144946418161781,2.691047912039292e-07,43,41,3.6769434054666456e-05
GSE10588,CRLF3,1.3993656809770667,0.22780760718696777,6.142752203303598,2.7104626837103113e-07,43,41,3.6769434054666456e-05
GSE10588,TPI1,1.3974415262603281,0.22809551012796178,6.12656305894124,2.8581038062680056e-07,43,41,3.841658611525922e-05
GSE10588,MTX2,-1.395837828690306,0.22833488492786458,-6.113116833335731,2.986825852452154e-07,43,41,3.94091884840582e-05
GSE10588,GATAD2A,1.3956619020043064,0.2283611125096506,6.111644345511434,3.001269706210755e-07,43,41,3.94091884840582e-05
GSE10588,DNM1L,-1.3955238788546491,0.22838168491692346,-6.110489461369407,3.0126469935257104e-07,43,41,3.94091884840582e-05
GSE10588,PCGF1,1.3947235632749362,0.22850089569789758,6.103799107723887,3.0794104398026076e-07,43,41,3.9704090113554054e-05
GSE10588,C19ORF25,1.394605313611689,0.2285184984733332,6.102811470093881,3.0893906715890806e-07,43,41,3.9704090113554054e-05
GSE10588,OGDH,1.3941888044796777,0.2285804778031975,6.099334544571396,3.1247835898267074e-07,43,41,3.9809742934392254e-05
GSE10588,TNFAIP8L1,1.3938598269676654,0.22862940688757863,6.096590311556258,3.1530041978557177e-07,43,41,3.9822986640331134e-05
GSE10588,HEMK1,1.3925703332644463,0.22882098219448932,6.085850693887912,3.2659177662635074e-07,43,41,4.089654802865525e-05
GSE10588,KCND2,1.3915514918659306,0.22897210907819748,6.077384260764679,3.357774218092761e-07,43,41,4.1676562267574255e-05
GSE10588,RAD51C,-1.3912533885802842,0.229016287600697,-6.074910230865387,3.385100614184244e-07,43,41,4.1676562267574255e-05
GSE10588,NOTCH3,1.388524832164718,0.2294198218593322,6.052331576720018,3.6449903752221335e-07,43,41,4.4502294989482895e-05
GSE10588,FXYD7,1.3869950366747341,0.22964541165799596,6.0397245765151375,3.798683296969421e-07,43,41,4.599546197016445e-05
GSE10588,PPAP2B,-1.3866685269573238,0.22969349922444324,-6.03703862599242,3.832255790028758e-07,43,41,4.6021622606320766e-05
GSE10588,GTF2E1,-1.3857571346052207,0.22982761379492628,-6.029550199488748,3.927429901976157e-07,43,41,4.6781118287685106e-05
GSE10588,BRSK2,1.3847433042742097,0.22997660707900844,6.021235471999469,4.0358757566247476e-07,43,41,4.737215624705009e-05
GSE10588,TXN2,1.3846894166660224,0.22998452069076764,6.02079397564259,4.041716968726545e-07,43,41,4.737215624705009e-05
GSE10588,TIMM22,1.382532275983777,0.2303008295920292,6.003158036525054,4.282088885435372e-07,43,41,4.9791177984534634e-05
GSE10588,KRT19,1.3812553494620157,0.23048763314061652,5.992752542256077,4.4305585574507596e-07,43,41,5.0233312767985e-05
GSE10588,MBTPS2,1.3810426708670853,0.2305187147538818,5.991021910483862,4.455745972442611e-07,43,41,5.0233312767985e-05
GSE10588,ACD,1.3808681728339987,0.23054420981948015,5.989602488456512,4.476510817126103e-07,43,41,5.0233312767985e-05
GSE10588,YIPF3,1.3808133227710393,0.2305522224497213,5.989156418009228,4.4830563624968675e-07,43,41,5.0233312767985e-05
GSE10588,COBLL1,-1.3807422926642445,0.23056259781329475,-5.988578831777145,4.491545950860716e-07,43,41,5.0233312767985e-05
GSE10588,RIT1,-1.3772036782566126,0.23107821921798663,-5.959902594529836,4.933865347623831e-07,43,41,5.476216758184602e-05
GSE10588,GABARAP,1.3769110810855993,0.23112074372935518,5.957540023746102,4.972191109143941e-07,43,41,5.4772610481254046e-05
GSE10588,IMMT,-1.3761450245187186,0.23123199849096274,-5.951360683207962,5.073844480564146e-07,43,41,5.538831961712443e-05
GSE10588,SETX,-1.3759146889887983,0.2312654276622317,-5.949504441270626,5.104784102558026e-07,43,41,5.538831961712443e-05
GSE10588,DCLRE1C,-1.3755882882999755,0.23131278115597964,-5.946875401460778,5.148927312576165e-07,43,41,5.538831961712443e-05
GSE10588,WDR89,1.3752790544959477,0.2313576248140457,5.94438612343696,5.191075138415486e-07,43,41,5.538831961712443e-05
GSE10588,LEPREL1,-1.3750891996972336,0.23138514738021707,-5.942858542418271,5.217110168018e-07,43,41,5.538831961712443e-05
GSE10588,EIF4A2,-1.3742759975500736,0.23150295437384102,-5.93632163903547,5.330001579225877e-07,43,41,5.5929255830707583e-05
GSE10588,LYPLA2,-1.3739490602168276,0.23155028061709274,-5.9336963727929275,5.376023178236218e-07,43,41,5.5929255830707583e-05
GSE10588,HSD17B1,-1.3739026576178417,0.23155699599004945,-5.9333238961041,5.382584855729826e-07,43,41,5.5929255830707583e-05
GSE10588,PRKRA,-1.3728850986471115,0.23170415096713548,-5.92516402022439,5.528355760018225e-07,43,41,5.646242596368418e-05
GSE10588,CNFN,-1.3728095743446889,0.2317150648947491,-5.924559005122322,5.539319638904401e-07,43,41,5.646242596368418e-05
GSE10588,ATP13A1,1.3727394920720113,0.23172519140424058,5.923997661856673,5.549511527384153e-07,43,41,5.646242596368418e-05
GSE10588,CCDC115,1.3716713403246015,0.23187941487800717,5.9154511022302,5.707017886416164e-07,43,41,5.7664495899229804e-05
GSE10588,SCAF4,-1.369991676411094,0.23212148087580556,-5.902046080535284,5.963099751783353e-07,43,41,5.98392975776561e-05
GSE10588,SLC36A1,1.3685240940185972,0.2323325336966084,5.890367880228455,6.195524979106011e-07,43,41,6.142668117948465e-05
GSE10588,CNIH3,1.3683310299572535,0.23236026711767324,5.888833951392797,6.226718446220405e-07,43,41,6.142668117948465e-05
GSE10588,ACTR1A,1.3682055802484043,0.23237828394697949,5.887837525130276,6.247065385122663e-07,43,41,6.142668117948465e-05
GSE10588,MED12,1.367902814267545,0.23242175401929668,5.885433659337997,6.296425722442886e-07,43,41,6.145209324612048e-05
GSE10588,DAXX,1.3676011492042766,0.23246504837595694,5.883039875278398,6.34596589138568e-07,43,41,6.145209324612048e-05
GSE10588,G6PC3,1.367422454785825,0.23249068593073258,5.881622523120043,6.37548165545718e-07,43,41,6.145209324612048e-05
GSE10588,C9ORF37,1.366286296316377,0.23265354788993853,5.872621796263028,6.566142518102376e-07,43,41,6.239672251462002e-05
GSE10588,UBE2Q1,1.3662288662666593,0.23266177354631842,5.8721673330435165,6.575918850197577e-07,43,41,6.239672251462002e-05
GSE10588,CIAPIN1,-1.366080425920451,0.23268303158000536,-5.870992898125191,6.601250419606923e-07,43,41,6.239672251462002e-05
GSE10588,C12ORF4,-1.3646296474505766,0.23289057285833642,-5.859531498858302,6.853633647249439e-07,43,41,6.423852106657886e-05
GSE10588,ZNF431,-1.364459596056157,0.23291487303980055,-5.858190068536318,6.883794831378664e-07,43,41,6.423852106657886e-05
GSE10588,NANS,1.3620655160144466,0.2332563951369161,5.839349078574869,7.321687294024387e-07,43,41,6.700870282507776e-05
GSE10588,FPGT,-1.361881043374336,0.23328266505263018,-5.837900741862179,7.356477315531475e-07,43,41,6.700870282507776e-05
GSE10588,MFAP5,1.3618593892235251,0.23328574829513488,5.837730762277888,7.360571139232942e-07,43,41,6.700870282507776e-05
GSE10588,RAB25,1.361843408553482,0.23328802365725204,5.837605322398844,7.363593717041511e-07,43,41,6.700870282507776e-05
GSE10588,NPBWR1,-1.3610769417484145,0.23339709746557274,-5.8315932654183085,7.50992058920748e-07,43,41,6.79184237978264e-05
GSE10588,RAD17,-1.3603024633655265,0.2335071973007034,-5.825526917758217,7.660509432435753e-07,43,41,6.884633497922883e-05
GSE10588,DYNLRB1,1.3600687245482028,0.23354040310522342,5.823697769055461,7.706503949623594e-07,43,41,6.884633497922883e-05
GSE10588,CLK3,1.358394452692432,0.2337779518476392,5.810618332295693,8.043517690333726e-07,43,41,7.142156223095723e-05
GSE10588,KIF2B,-1.3564250615118278,0.23405669019264502,-5.795284297985224,8.457390768871714e-07,43,41,7.426054350281525e-05
GSE10588,PSAP,-1.3563914741960421,0.2340614375989838,-5.795023255902326,8.4646172718382e-07,43,41,7.426054350281525e-05
GSE10588,AQPEP,1.354374268610259,0.2343461683381233,5.779374496348145,8.909266964271266e-07,43,41,7.769623231758234e-05
GSE10588,METTL3,-1.3534399390894132,0.23447778936661184,-5.772145595305303,9.122464190159224e-07,43,41,7.90847472485342e-05
GSE10588,AP5M1,-1.352927953768908,0.23454984402350193,-5.768189526629335,9.241284063676892e-07,43,41,7.964356048054714e-05
GSE10588,MLF2,1.3523136953654138,0.2346362270079655,5.76344800890233,9.385729703808015e-07,43,41,8.038252079127819e-05
GSE10588,KARS,-1.3520987887887737,0.2346664324896744,-5.761790361083142,9.436757611152719e-07,43,41,8.038252079127819e-05
GSE10588,FAM50A,1.3496913723958732,0.23500420597994698,5.743264750380863,1.0026206589276289e-06,43,41,8.490979927137972e-05
GSE10588,AIMP1,-1.3475993028675584,0.23529685296318903,-5.727230457597252,1.0565934434893456e-06,43,41,8.882964494521462e-05
GSE10588,SPAG4,1.3473059489028834,0.2353378231254078,5.72498687635487,1.0643730173733226e-06,43,41,8.882964494521462e-05
GSE10588,CUL1,-1.3472037541030546,0.2353520920025668,-5.724205562142876,1.067095591451626e-06,43,41,8.882964494521462e-05
GSE10588,LDB1,1.346753101197757,0.23541499087589254,5.720761860521219,1.0791785064667638e-06,43,41,8.932793388838732e-05
GSE10588,CHD8,1.3445817691342987,0.23571751990467335,5.704208026955577,1.1391915390229334e-06,43,41,9.341635562547038e-05
GSE10588,PNKD,1.3445066033571047,0.23572797697138403,5.703636117491135,1.1413232992259366e-06,43,41,9.341635562547038e-05
GSE10588,BIN2,1.3434309199732164,0.2358775113061165,5.695459955187259,1.172237758659832e-06,43,41,9.541364112291778e-05
GSE10588,NDRG1,1.343024674239003,0.23593392910727973,5.692376163617936,1.1841132261765366e-06,43,41,9.546142803716065e-05
GSE10588,KRT23,-1.3428082249878974,0.23596397624935161,-5.690734010893696,1.190485882050637e-06,43,41,9.546142803716065e-05
GSE10588,EPC2,-1.3426521761745949,0.23598563332109856,-5.689550492032235,1.1950999107937117e-06,43,41,9.546142803716065e-05
GSE10588,ADCK2,-1.3425244894570207,0.23600335083849452,-5.688582321764397,1.1988876362594745e-06,43,41,9.546142803716065e-05
GSE10588,KATNA1,1.3421038377984666,0.23606169817962389,5.68539431914632,1.2114446518991795e-06,43,41,9.593986808094529e-05
GSE10588,BAX,1.341368775439356,0.2361635780222464,5.679829153473446,1.233679781933699e-06,43,41,9.717549723177755e-05
GSE10588,ERLEC1,-1.3409294278298485,0.23622442410321143,-5.676506283888613,1.247149413231061e-06,43,41,9.771115536496403e-05
GSE10588,MIEN1,1.3406870047951283,0.23625798248753022,5.674673891138854,1.254639803974854e-06,43,41,9.777514770231693e-05
GSE10588,SMARCC1,1.3402189733582124,0.23632274098273953,5.6711384092151285,1.2692189252289754e-06,43,41,9.83879707594165e-05
GSE10588,RING1,1.3392508862149537,0.23645656098006024,5.663834746915266,1.2998733931876015e-06,43,41,0.00010023392149258711
GSE10588,RNF123,1.3387146822180833,0.23653060701717638,5.659794726358051,1.317145604194073e-06,43,41,0.00010103403270705426
GSE10588,ALYREF,-1.3378678981741379,0.23664743446089404,-5.65342236319583,1.3448551023009997e-06,43,41,0.00010213963066164757
GSE10588,MTA3,-1.337848325087378,0.23665013332640586,-5.6532751800402155,1.345501925991262e-06,43,41,0.00010213963066164757
GSE10588,QPCT,1.3361700455319168,0.23688128446400392,5.640673760087446,1.4020458638377934e-06,43,41,0.0001058833708818944
GSE10588,TRMT2A,1.3350472410443515,0.2370356418017259,5.63226370049903,1.4410933817515385e-06,43,41,0.00010799103808870735
GSE10588,EIF2B1,-1.3349450662136184,0.23704967683911346,-5.631499203095943,1.4446961617218375e-06,43,41,0.00010799103808870735
GSE10588,CHAMP1,1.3314455253291058,0.23752923639098364,5.605396394814689,1.5732404754718166e-06,43,41,0.000116946856268114
GSE10588,MEN1,1.3312566346155408,0.2375550577245373,5.603991964503789,1.580470789781351e-06,43,41,0.000116946856268114
GSE10588,ZC2HC1A,-1.3300624428070464,0.23771815392433185,-5.595123556404611,1.6268975448257479e-06,43,41,0.00011977726597609061
GSE10588,ZDHHC6,1.3289423768283144,0.2378708919001683,5.586822188340961,1.6715852292468458e-06,43,41,0.00012209221739700716
GSE10588,NPNT,1.3285076144365622,0.23793011727994634,5.583604251636007,1.689234744685634e-06,43,41,0.00012209221739700716
GSE10588,SRSF9,1.3284769685554165,0.23793429071892047,5.5833775137724455,1.6904853140490907e-06,43,41,0.00012209221739700716
GSE10588,FLT1,1.3284478512998705,0.23793825582852227,5.583162096713269,1.691674297426282e-06,43,41,0.00012209221739700716
GSE10588,PTCH1,-1.3274037571286603,0.23808033673016255,-5.575444723236947,1.7348235296293391e-06,43,41,0.00012459264476764433
GSE10588,NDUFS3,-1.3265655149471907,0.23819426306456046,-5.569258880880925,1.7701992886060713e-06,43,41,0.00012651312086520757
GSE10588,THRA,1.3258829480531813,0.23828693805437645,5.564228399924373,1.7994963995145927e-06,43,41,0.00012798262985091406
GSE10588,TMEM141,1.3245042967782834,0.23847386820559915,5.5540856813559465,1.8600422202576207e-06,43,41,0.00013164965492267825
GSE10588,TGFBR3,-1.3235562882508685,0.23860221016447777,-5.54712501337892,1.9027619898775656e-06,43,41,0.00013372299263512285
GSE10588,PSMD1,-1.3234503817654764,0.2386165378565014,-5.546348101661628,1.90759029832371e-06,43,41,0.00013372299263512285
GSE10588,MMADHC,-1.322989473029651,0.23867886910931999,-5.542968583547686,1.9287354060646915e-06,43,41,0.00013434632139103965
GSE10588,PDE1A,1.322857671273677,0.2386966864101762,5.542002661069536,1.9348217741798764e-06,43,41,0.00013434632139103965
GSE10588,THAP1,-1.3220806507736165,0.23880166295988908,-5.536312580016174,1.971065377441207e-06,43,41,0.00013621735304193927
GSE10588,ARMCX1,-1.321488261968974,0.2388816231054342,-5.531979583819699,1.999117256689109e-06,43,41,0.00013741998951196592
