matrix_column,HALLMARK_HYPOXIA,HALLMARK_TNF_ALPHA_SIGNALING_VIA_NF_KB,HALLMARK_ANGIOGENESIS,HALLMARK_INFLAMMATORY_RESPONSE,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,CURATED_PROANGIOGENIC_SUPPORT,CURATED_ANTIANGIOGENIC_VASCULAR_STRESS,CURATED_ENDOTHELIAL_NO_SIGNALING,CURATED_EXTRAVILLOUS_TROPHOBLAST_INVASION
GSM594041,-0.4053102612207485,-0.768996591785908,1.6007940985508877,-0.6014117662405062,0.8216040097094793,0.9446518578610877,-0.41062361190397306,-1.1588677314313356,0.0221205540749974
GSM594042,0.18095457421797423,-0.5355553279150843,0.6093036968027592,-0.1469979785489405,0.77970300692208,-0.2597903567386242,0.03962851921635073,-1.043647398137463,0.12129402722464123
GSM594043,-1.3177620380829491,-1.059781227619335,0.7142560509524511,-0.7200649859903173,-0.015824202477953,0.4212305103102127,-0.73538714945112,-1.0370268750099876,-0.33404737697767817
GSM594044,-2.229458927234314,-1.983030228071212,-0.3502985866573651,-1.7225627415076339,-1.638594467760702,-1.0118161395109713,-2.1145175141585413,-1.25267832832919,-2.0349323171874127
GSM594045,0.07980603461381552,0.31638272242653226,0.40797451804387974,0.21156472658792094,0.8191985177911529,0.9681203062986782,0.6122984705406685,-0.7023499655031701,1.1281608685043742
GSM594046,0.015960115001701934,0.260266814591505,0.3472972054712362,0.30958985500125785,0.3210097366614358,-0.21689892943470643,-0.00802615566146868,0.5615661336574364,1.039667961757161
GSM594047,-0.27156624644299265,-0.04179400640720325,0.7024317199516658,-0.12983308836116916,0.8535877232804264,-0.15093947677479605,-0.5708924376490727,1.4545175991260018,-0.10047796273322294
GSM594048,-0.8926821505226451,-0.2099560357449139,-0.7632069808827485,-0.17926644142422424,-1.0878167675680899,-0.13274022501719318,-0.9938239353392242,-0.5734151582119706,-0.7739574889320308
GSM594057,0.5148385482039647,-0.2606013003795893,-0.4971226449842259,0.5259872517051561,0.07380634648231693,-0.07852281998096826,-0.09234449861685853,-0.7482301223421727,0.08370803067673012
GSM594058,-0.5266207738398673,-0.7328535259864634,-0.904651953278372,0.3112107395839965,-0.9624935174695065,1.3875291911408254,-0.029297383869379304,0.3237797539211278,-1.1597921708311107
GSM594059,0.7205529049471399,0.5367711511673957,0.38721738398742034,0.19035381078382035,0.7448734667627014,0.8691993860347941,1.592950011512423,0.8110462591583,-0.07873679712683328
GSM594060,1.4978463284553454,1.5731357014975196,-1.5302537169509782,0.49537439976957365,-0.9927357491643564,-1.880903634071885,0.9099135848450949,0.7761170518201446,0.4669117252878612
GSM594061,1.592509575056056,0.6575973897751204,-0.8839871463069602,0.6571042354920124,-0.8911867302517437,-2.1988147238762057,0.8518699868470949,-0.8064096346011987,1.277494273173161
GSM594062,0.25812870664515436,0.2738719558692775,0.9802150467380172,0.026063847078049304,0.3600308427658415,0.21075581832778517,-0.6033379998761144,0.8431813092379766,-0.5292701080406575
GSM594063,1.1000997506030368,2.217697747879467,1.0791116414861133,2.572203945178779,1.926905458888038,0.7556041024816362,1.8850803572123862,1.0245972961447065,1.8325282398130025
GSM594064,-0.3172961404006724,-0.2431552392971089,-1.899080332923781,-1.799315809107775,-1.1120676745711213,0.3733351329503309,-0.33349024364826607,1.5278198105007943,-0.960671458682982
